selection_rank,target_state,candidate_id,pair_id,generator_route_id,generator_family,model_id,assigned_voice_id,assigned_speaker_id,assigned_emotion_id,terminal_state,actual_voice_id,actual_speaker_id,actual_emotion_id,actual_seed,generation_attempts,retry_errors,raw_relative_path,raw_audio_sha256,duration_s,original_sr,device,error
2244,target,xlsr_sls_model_v4_kk_spoof:Train/tv_news/5f71ce516d901,v4:kk:Train/tv_news/5f71ce516d901,kk-piper-issai-high-v1,piper_neural_tts,piper_kk_issai_high,ISSAI_KazakhTTS2_F3,2,,succeeded,ISSAI_KazakhTTS2_F3,2,,920231755,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-piper-issai-high-v1/50/50e4ef9ea3fe79346e9104a2b4002d45d3c9efdd04d7502f06eadf24b6bc64f5.wav,997307619482cbe444d8effa6a19760e2a7e2eeb7be07e48a1f686663fadc73d,7.778684807256236,22050,local_cpu_piper,
2248,target,xlsr_sls_model_v4_kk_spoof:Train/tv_news/5fa2e8b998ef1,v4:kk:Train/tv_news/5fa2e8b998ef1,kk-piper-issai-high-v1,piper_neural_tts,piper_kk_issai_high,ISSAI_KazakhTTS_F1_Raya,3,,succeeded,ISSAI_KazakhTTS_F1_Raya,3,,511366381,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-piper-issai-high-v1/52/52c28608d48aca66de51db9bc5a43d94a1742267d137824201c2bfbd54b6273d.wav,25eac41dbc89388e8a2e7d1e03a5544cc1d8aca0921ea16050ce850b1f605bc8,4.005442176870749,22050,local_cpu_piper,
2252,target,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_44_240,v4:kk:Train/talkshow/01_44_240,kk-piper-issai-high-v1,piper_neural_tts,piper_kk_issai_high,ISSAI_KazakhTTS2_F1,4,,succeeded,ISSAI_KazakhTTS2_F1,4,,1149070072,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-piper-issai-high-v1/0b/0b935d7aa02321b168d1002aaf12e8592f4fb55de3de57e9b71d819ae5ba1665.wav,4382522e34385d99baa782c3b902e145bda7c77c4ba65a2a85cb3c3b0aa25fca,3.3901133786848074,22050,local_cpu_piper,
2256,target,xlsr_sls_model_v4_kk_spoof:Train/tv_news/5f7107a007b43,v4:kk:Train/tv_news/5f7107a007b43,kk-piper-issai-high-v1,piper_neural_tts,piper_kk_issai_high,ISSAI_KazakhTTS2_F2,5,,succeeded,ISSAI_KazakhTTS2_F2,5,,1423703240,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-piper-issai-high-v1/04/04f8b39f9c3c3620f0724edcfa3c07727260ba782daea7807d8a9647b71f2ea9.wav,800b8b893e42b2e8698fcf3e742440b5ab321612882bef5818d07930b9486702,3.5062131519274375,22050,local_cpu_piper,
2260,target,xlsr_sls_model_v4_kk_spoof:Train/podcasts/01_06_043,v4:kk:Train/podcasts/01_06_043,kk-piper-issai-high-v1,piper_neural_tts,piper_kk_issai_high,ISSAI_KazakhTTS2_M2,,,succeeded,ISSAI_KazakhTTS2_M2,,,1897818286,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-piper-issai-high-v1/07/073c911c25abcd3c07ac532cabfbe54dd17b3a1d66e9916783c9cbb5805e367d.wav,bbffb93f912619e9c3b64b4860933ee48ca8e18035a4e575f2fee52d41220d2b,6.861496598639456,22050,local_cpu_piper,
2264,target,xlsr_sls_model_v4_kk_spoof:Train/parliament/senate_05_094,v4:kk:Train/parliament/senate_05_094,kk-piper-issai-high-v1,piper_neural_tts,piper_kk_issai_high,ISSAI_KazakhTTS_M1_Iseke,1,,succeeded,ISSAI_KazakhTTS_M1_Iseke,1,,1420956072,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-piper-issai-high-v1/66/667b499dc8cab73a4a15ab14a56c1273ca2f8e471b88a9e7b47248233cb75f98.wav,d17003923e7f7eb6960e6fe2a6b06dfffa133c805a9282756046c9dcd3e4dccd,14.245442176870748,22050,local_cpu_piper,
2268,target,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_24_226,v4:kk:Train/talkshow/01_24_226,kk-piper-issai-high-v1,piper_neural_tts,piper_kk_issai_high,ISSAI_KazakhTTS2_F3,2,,succeeded,ISSAI_KazakhTTS2_F3,2,,1434082535,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-piper-issai-high-v1/dd/dd7c16827491801092ba4be7e900f16af947c732c08ccf9e795030fbd7eff3f7.wav,fc386e020007f7dd4b5cfc4e02ea482a95db1d9ea78262fc84184f8758a8937a,1.2770975056689342,22050,local_cpu_piper,
2272,target,xlsr_sls_model_v4_kk_spoof:Train/podcasts/06_08_163,v4:kk:Train/podcasts/06_08_163,kk-piper-issai-high-v1,piper_neural_tts,piper_kk_issai_high,ISSAI_KazakhTTS_F1_Raya,3,,succeeded,ISSAI_KazakhTTS_F1_Raya,3,,88456860,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-piper-issai-high-v1/e1/e12fe2f2a6729dbb9af94cefe0c4f9603f11c6173a88a811db44d7e060638795.wav,7f21b624ec546af7480890c23b72a99d5fe45f16b39360259d907bc4be143334,4.307301587301588,22050,local_cpu_piper,
2276,target,xlsr_sls_model_v4_kk_spoof:Train/podcasts/04_09_227,v4:kk:Train/podcasts/04_09_227,kk-piper-issai-high-v1,piper_neural_tts,piper_kk_issai_high,ISSAI_KazakhTTS2_F1,4,,succeeded,ISSAI_KazakhTTS2_F1,4,,393617664,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-piper-issai-high-v1/57/576bb2e80ba968d4daabf5baa0f29808bcbd659ac2f31496ea515d71fbbc7da2.wav,1b35dfe5925c64d3d60e6e1b77f7f8e21be5647a251113a44a6c3612659739de,11.087528344671203,22050,local_cpu_piper,
2280,target,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_65_193,v4:kk:Train/talkshow/01_65_193,kk-piper-issai-high-v1,piper_neural_tts,piper_kk_issai_high,ISSAI_KazakhTTS2_F2,5,,succeeded,ISSAI_KazakhTTS2_F2,5,,1924417822,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-piper-issai-high-v1/66/666f8fff61a74ea5a8800668c00ea1804dc3e43ab5e648d4816ea88531db6f1a.wav,f09f3392861fa760a2b34b8c147b9a5ac69f2daa5a0da90ed6fc23fb96114e70,2.147845804988662,22050,local_cpu_piper,
2284,target,xlsr_sls_model_v4_kk_spoof:Train/parliament/mazhilis_15_2_064,v4:kk:Train/parliament/mazhilis_15_2_064,kk-piper-issai-high-v1,piper_neural_tts,piper_kk_issai_high,ISSAI_KazakhTTS2_M2,,,succeeded,ISSAI_KazakhTTS2_M2,,,747980838,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-piper-issai-high-v1/00/00c6d5c34f7e96aed2de241a43c587955aa3b0408d0b213137287a22147a4b25.wav,d65d4e74a4ef4a4f5de5a48495ee5e57c7e97fbb88e6e7fed56ee856bde26e9f,1.7414965986394557,22050,local_cpu_piper,
2288,target,xlsr_sls_model_v4_kk_spoof:Train/tv_news/6006d2b919784,v4:kk:Train/tv_news/6006d2b919784,kk-piper-issai-high-v1,piper_neural_tts,piper_kk_issai_high,ISSAI_KazakhTTS_M1_Iseke,1,,succeeded,ISSAI_KazakhTTS_M1_Iseke,1,,508192227,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-piper-issai-high-v1/2a/2a750a8d8046071e41c0da04999ae203c909856afaf7e3fcaa9b9954daae87a8.wav,c1c3555cde76af1ccba4d4d79e20db070382865ddc7baaf06438e4a0ad7f26a0,8.463673469387755,22050,local_cpu_piper,
2292,target,xlsr_sls_model_v4_kk_spoof:Train/podcasts/01_05_328,v4:kk:Train/podcasts/01_05_328,kk-piper-issai-high-v1,piper_neural_tts,piper_kk_issai_high,ISSAI_KazakhTTS2_F3,2,,succeeded,ISSAI_KazakhTTS2_F3,2,,1061265676,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-piper-issai-high-v1/01/0161e97b7aed8a0934abc13c12ffc00aaa18ae0e4e7d56ecd33e770ff8b0d81f.wav,866562ee23c8aafcd1cffebf72336870a8b5124f1e1d68299d1691e8773caab8,9.079002267573696,22050,local_cpu_piper,
2296,target,xlsr_sls_model_v4_kk_spoof:Train/radio/01_80_245,v4:kk:Train/radio/01_80_245,kk-piper-issai-high-v1,piper_neural_tts,piper_kk_issai_high,ISSAI_KazakhTTS_F1_Raya,3,,succeeded,ISSAI_KazakhTTS_F1_Raya,3,,826000407,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-piper-issai-high-v1/81/81103e20b0d7fb5b005726d5fdaab4468e26a60d4a2d4ae322b6efd6d64a0d7a.wav,5191d2bb5a4d19d11551fd7a34943f9250ab85d48353f0790ff45e5d33e7a986,1.3119274376417234,22050,local_cpu_piper,
2300,target,xlsr_sls_model_v4_kk_spoof:Train/podcasts/04_09_083,v4:kk:Train/podcasts/04_09_083,kk-piper-issai-high-v1,piper_neural_tts,piper_kk_issai_high,ISSAI_KazakhTTS2_F1,4,,succeeded,ISSAI_KazakhTTS2_F1,4,,814780822,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-piper-issai-high-v1/0a/0a6b11252469633adbe509a0d13412799c8272d89a318df1c5cabd792af6f706.wav,b0fef7669414475ae63e1c57a1c74cafc24666dee67d0e8bf281afac273691ef,1.4048072562358276,22050,local_cpu_piper,
2304,target,xlsr_sls_model_v4_kk_spoof:Train/podcasts/06_11_381,v4:kk:Train/podcasts/06_11_381,kk-piper-issai-high-v1,piper_neural_tts,piper_kk_issai_high,ISSAI_KazakhTTS2_F2,5,,succeeded,ISSAI_KazakhTTS2_F2,5,,1553156850,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-piper-issai-high-v1/e3/e3de7e78a08a1156907f983afabda816135f779ff8d456abb6d86675a7c6dfed.wav,ebac361b13c1f6b477f05e3200045f499a2efacdbdfabbc227abd01b28a696ec,10.27482993197279,22050,local_cpu_piper,
2308,target,xlsr_sls_model_v4_kk_spoof:Train/podcasts/08_00_062,v4:kk:Train/podcasts/08_00_062,kk-piper-issai-high-v1,piper_neural_tts,piper_kk_issai_high,ISSAI_KazakhTTS2_M2,,,succeeded,ISSAI_KazakhTTS2_M2,,,369184488,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-piper-issai-high-v1/db/db8237e075f6b756c0bf6be66bc485b088774bef870df9ff48ffbe5b7c88b92c.wav,5fc6087147bee259ef661cf43bb998d546d8b2b471a101def8112dee8f72e4a6,3.5294331065759637,22050,local_cpu_piper,
2312,target,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_38_651,v4:kk:Train/talkshow/01_38_651,kk-piper-issai-high-v1,piper_neural_tts,piper_kk_issai_high,ISSAI_KazakhTTS_M1_Iseke,1,,succeeded,ISSAI_KazakhTTS_M1_Iseke,1,,2087677050,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-piper-issai-high-v1/bf/bf4684c1bf83295eae0dd4293d0407c20b5de3739c36b527118987c1571c7917.wav,aec917c5eaabb5494a2788109b43123cab8b7490474dc30b7ddf28bf22d5ae46,5.793378684807256,22050,local_cpu_piper,
2316,target,xlsr_sls_model_v4_kk_spoof:Train/podcasts/04_02_251,v4:kk:Train/podcasts/04_02_251,kk-piper-issai-high-v1,piper_neural_tts,piper_kk_issai_high,ISSAI_KazakhTTS2_F3,2,,succeeded,ISSAI_KazakhTTS2_F3,2,,1863009884,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-piper-issai-high-v1/a4/a4da5829872018da87c0ac46cc69dd373a0979c811f463792c1133893fc00485.wav,cb7222d6776b04646b4a68be6586c9df773e0d59aeeeea317269a87067177b33,5.410249433106576,22050,local_cpu_piper,
2320,target,xlsr_sls_model_v4_kk_spoof:Train/tv_news/6016a3db1c453,v4:kk:Train/tv_news/6016a3db1c453,kk-piper-issai-high-v1,piper_neural_tts,piper_kk_issai_high,ISSAI_KazakhTTS_F1_Raya,3,,succeeded,ISSAI_KazakhTTS_F1_Raya,3,,471550350,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-piper-issai-high-v1/6d/6dc4ff3f83e8f5b6ad274ec14ab1a44e59fa05042a87b504a8e85811c586b081.wav,bb259a86fd7007e012f66d513dc26bb7f7826670085badcbaa9fd07439ca180a,3.0998639455782313,22050,local_cpu_piper,
2324,target,xlsr_sls_model_v4_kk_spoof:Train/tv_news/5f71d076f3fed,v4:kk:Train/tv_news/5f71d076f3fed,kk-piper-issai-high-v1,piper_neural_tts,piper_kk_issai_high,ISSAI_KazakhTTS2_F1,4,,succeeded,ISSAI_KazakhTTS2_F1,4,,934340859,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-piper-issai-high-v1/67/67bfb4ab61aa6f09e05adac4ec87d04da15c809b0bcb8bedaf74dc4e888dd0fd.wav,c8f15365f9258f060e7b3eace39c32e95e3f48df2289af8d1c89afd6b7be1ed2,2.426485260770975,22050,local_cpu_piper,
2328,target,xlsr_sls_model_v4_kk_spoof:Train/parliament/mazhilis_04_550,v4:kk:Train/parliament/mazhilis_04_550,kk-piper-issai-high-v1,piper_neural_tts,piper_kk_issai_high,ISSAI_KazakhTTS2_F2,5,,succeeded,ISSAI_KazakhTTS2_F2,5,,240312290,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-piper-issai-high-v1/08/08344517c0e9e689518e38c78b0697ee3c159ecce7e4200a8baab46d2e280f7d.wav,3a5dd8dcf792655490043019887378905c0881caf55df07833919339819c73c9,6.582857142857143,22050,local_cpu_piper,
2332,target,xlsr_sls_model_v4_kk_spoof:Train/tv_news/5fd037b85c165,v4:kk:Train/tv_news/5fd037b85c165,kk-piper-issai-high-v1,piper_neural_tts,piper_kk_issai_high,ISSAI_KazakhTTS2_M2,,,succeeded,ISSAI_KazakhTTS2_M2,,,963386401,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-piper-issai-high-v1/83/83eab2034c4afc17879db17f9e60884882c1ba94affcc677762a3a8947db1a63.wav,b30facc1bd69647a77b0bf1e432c4cadbca1c30c37a187d7b36d2c4253cf52c4,6.292607709750567,22050,local_cpu_piper,
2336,target,xlsr_sls_model_v4_kk_spoof:Train/tv_news/5f71cff7b9800,v4:kk:Train/tv_news/5f71cff7b9800,kk-piper-issai-high-v1,piper_neural_tts,piper_kk_issai_high,ISSAI_KazakhTTS_M1_Iseke,1,,succeeded,ISSAI_KazakhTTS_M1_Iseke,1,,460547971,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-piper-issai-high-v1/42/42fef76855e9e2479c4538e282bf2ee344f0eb93f94bacc20c018bcf1fa8957b.wav,be062a30c1202121bcc5109609475e05c765aeb34cc4398704d1e47efe15cceb,9.229931972789116,22050,local_cpu_piper,
2340,target,xlsr_sls_model_v4_kk_spoof:Train/parliament/senate_04_088,v4:kk:Train/parliament/senate_04_088,kk-piper-issai-high-v1,piper_neural_tts,piper_kk_issai_high,ISSAI_KazakhTTS2_F3,2,,succeeded,ISSAI_KazakhTTS2_F3,2,,27846429,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-piper-issai-high-v1/14/14a0fbc390c9371d54a2900d34b4b1fa91d4ef67f2c9de336a6be7ee17bd48bc.wav,bfd71644a99b500de31cbd7fcfea58f7b00279538ab626901cc18e7d91c66a0a,6.431927437641724,22050,local_cpu_piper,
2344,target,xlsr_sls_model_v4_kk_spoof:Train/parliament/senate_09_080,v4:kk:Train/parliament/senate_09_080,kk-piper-issai-high-v1,piper_neural_tts,piper_kk_issai_high,ISSAI_KazakhTTS_F1_Raya,3,,succeeded,ISSAI_KazakhTTS_F1_Raya,3,,580584587,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-piper-issai-high-v1/fd/fda4d4767436cb5286683fc7b66baa2ea4083e5b01f248540de9209c0fb969c5.wav,d1882849366e5e67fa5571f82e89e26201ba855278b1d56ad26f2950d1dfa08f,1.8575963718820863,22050,local_cpu_piper,
2348,target,xlsr_sls_model_v4_kk_spoof:Train/tv_news/5f71d0f068c5c,v4:kk:Train/tv_news/5f71d0f068c5c,kk-piper-issai-high-v1,piper_neural_tts,piper_kk_issai_high,ISSAI_KazakhTTS2_F1,4,,succeeded,ISSAI_KazakhTTS2_F1,4,,1364332059,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-piper-issai-high-v1/9f/9f274ad1addd3a969b0868d6dc22ed56f4218ba75b4db76535b56cb193c759f5.wav,b006c860646986cc7dd53586d051f6869bc5fd76b37d9b0e4c89d5b0dceca5d0,5.61922902494331,22050,local_cpu_piper,
2352,target,xlsr_sls_model_v4_kk_spoof:Train/radio/01_55_376,v4:kk:Train/radio/01_55_376,kk-piper-issai-high-v1,piper_neural_tts,piper_kk_issai_high,ISSAI_KazakhTTS2_F2,5,,succeeded,ISSAI_KazakhTTS2_F2,5,,1127706971,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-piper-issai-high-v1/1d/1db2d9d51479d8e88a8c5723b51472bd74628b96545339170103ea8866ff2540.wav,cfcc9880d668ee6575ac4b63743cbf7e49629fd0d69cb770848bff7d285957d4,1.8575963718820863,22050,local_cpu_piper,
2356,target,xlsr_sls_model_v4_kk_spoof:Train/radio/01_63_642,v4:kk:Train/radio/01_63_642,kk-piper-issai-high-v1,piper_neural_tts,piper_kk_issai_high,ISSAI_KazakhTTS2_M2,,,succeeded,ISSAI_KazakhTTS2_M2,,,1056570050,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-piper-issai-high-v1/c7/c77fe259d317ee81468dc281c6aebfb04fa19a1dfe7ee8e45c841f3b010bda26.wav,d9b035b51067f31aaf991dcf6955ed2870bddf86ac960650e39f6a01712cdcbd,1.8924263038548752,22050,local_cpu_piper,
2360,target,xlsr_sls_model_v4_kk_spoof:Train/tv_news/5f71cffd35b26,v4:kk:Train/tv_news/5f71cffd35b26,kk-piper-issai-high-v1,piper_neural_tts,piper_kk_issai_high,ISSAI_KazakhTTS_M1_Iseke,1,,succeeded,ISSAI_KazakhTTS_M1_Iseke,1,,1210511218,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-piper-issai-high-v1/10/1063651c08587adce3bf179e7c329ee7f02a748b91d4e56a1469f418b906ec23.wav,2cbc8228c27e226ea2abbf55c2d0abdd099423589749f4af5ab526a3e11efcee,1.6718367346938776,22050,local_cpu_piper,
2364,target,xlsr_sls_model_v4_kk_spoof:Train/tv_news/5fa2e81a7c82d,v4:kk:Train/tv_news/5fa2e81a7c82d,kk-piper-issai-high-v1,piper_neural_tts,piper_kk_issai_high,ISSAI_KazakhTTS2_F3,2,,succeeded,ISSAI_KazakhTTS2_F3,2,,1365765133,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-piper-issai-high-v1/a9/a98a71515c9f3262bc5d19c94e17671722fb86011a204be46c694c6a301947ed.wav,7a27f59a4b8524bfcdd21dd0a120ed4a6ed13b586f71d93d0c454ac929a5b417,4.96907029478458,22050,local_cpu_piper,
2368,target,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_16_030,v4:kk:Train/talkshow/01_16_030,kk-piper-issai-high-v1,piper_neural_tts,piper_kk_issai_high,ISSAI_KazakhTTS_F1_Raya,3,,succeeded,ISSAI_KazakhTTS_F1_Raya,3,,899811779,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-piper-issai-high-v1/69/6907d2f9bf13d9bea1beff8178337903983fe9b3e5e4c7ac45eb7fe044f64828.wav,d78421aa102a0efcdcd88fa13cdb98d60c75dd070cf682bd358b561b08bbb7b1,6.733786848072563,22050,local_cpu_piper,
2372,target,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_68_168,v4:kk:Train/talkshow/01_68_168,kk-piper-issai-high-v1,piper_neural_tts,piper_kk_issai_high,ISSAI_KazakhTTS2_F1,4,,succeeded,ISSAI_KazakhTTS2_F1,4,,960353120,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-piper-issai-high-v1/85/85d64ca51f003532be9e7403da4004df838217f69a88c95e924490b04d02a10f.wav,14438b2e34839cdb6a93ad219388c70225268ba524a33240b8c0a08867d344ac,3.3668934240362813,22050,local_cpu_piper,
2376,target,xlsr_sls_model_v4_kk_spoof:Train/podcasts/03_06_68,v4:kk:Train/podcasts/03_06_68,kk-piper-issai-high-v1,piper_neural_tts,piper_kk_issai_high,ISSAI_KazakhTTS2_F2,5,,succeeded,ISSAI_KazakhTTS2_F2,5,,1752793993,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-piper-issai-high-v1/ed/ed7a0d89af8175e58664dc3e261bb74dbea67825f3759caa8ab18c76e0f553e8.wav,b162679f2bc1b1b2eaac7bd8adb58bc4f9aef8f29d53ce2e659702a6d5a9e0c9,4.31891156462585,22050,local_cpu_piper,
2380,target,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_41_062,v4:kk:Train/talkshow/01_41_062,kk-piper-issai-high-v1,piper_neural_tts,piper_kk_issai_high,ISSAI_KazakhTTS2_M2,,,succeeded,ISSAI_KazakhTTS2_M2,,,2032323091,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-piper-issai-high-v1/9e/9e386e78ef263921e2f9472eaccbfbc2d0eaf74373242e8bc53b57b1f41e1e9b.wav,ae84a62fb9e8958777725535db8faa024671287c7409189ef5064f921711e76a,6.594467120181406,22050,local_cpu_piper,
2384,target,xlsr_sls_model_v4_kk_spoof:Train/tv_news/5fe2a5fe8213e,v4:kk:Train/tv_news/5fe2a5fe8213e,kk-piper-issai-high-v1,piper_neural_tts,piper_kk_issai_high,ISSAI_KazakhTTS_M1_Iseke,1,,succeeded,ISSAI_KazakhTTS_M1_Iseke,1,,455918258,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-piper-issai-high-v1/bb/bb9ed5d06b55a13135f40c33152a606bdeb3a93c83519d600c8c95c4c12270ae.wav,ea28048e3cb6df833eae00988ce094531da02f5345cb70e344c3cbac0cafc21c,5.607619047619048,22050,local_cpu_piper,
2388,target,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_75_540,v4:kk:Train/talkshow/01_75_540,kk-piper-issai-high-v1,piper_neural_tts,piper_kk_issai_high,ISSAI_KazakhTTS2_F3,2,,succeeded,ISSAI_KazakhTTS2_F3,2,,378670601,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-piper-issai-high-v1/7d/7d98005428a7306a55e71a8085a1363b7b14d815fa8d7af365276e741656f46f.wav,891219432b8d96bf64514327cd23a309a283cdd1a9edc78cf108bcb5588472f8,4.864580498866213,22050,local_cpu_piper,
2392,target,xlsr_sls_model_v4_kk_spoof:Train/radio/01_58_344,v4:kk:Train/radio/01_58_344,kk-piper-issai-high-v1,piper_neural_tts,piper_kk_issai_high,ISSAI_KazakhTTS_F1_Raya,3,,succeeded,ISSAI_KazakhTTS_F1_Raya,3,,1907252808,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-piper-issai-high-v1/fd/fd424c948ab937eb3502b4fb4f26da5d8619a799260dc08fdc79fba109fbe12c.wav,f0446f0793c3fed3925b87b6f228c5d764336e5e02c45b270e9a67e1ee904eaf,2.043356009070295,22050,local_cpu_piper,
2396,target,xlsr_sls_model_v4_kk_spoof:Train/tv_news/5fa2e8a4b5f07,v4:kk:Train/tv_news/5fa2e8a4b5f07,kk-piper-issai-high-v1,piper_neural_tts,piper_kk_issai_high,ISSAI_KazakhTTS2_F1,4,,succeeded,ISSAI_KazakhTTS2_F1,4,,2077416710,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-piper-issai-high-v1/49/497f596df91942b3ea91c39f4de100e7a6459050fb1540be125f7dc4d5c7694b.wav,c917dc4afcc60b613ca30402eceeef4f4683cd31a3079959f86bfa3860a533ca,5.909478458049887,22050,local_cpu_piper,
2400,target,xlsr_sls_model_v4_kk_spoof:Train/tv_news/5f7106e4a7a57,v4:kk:Train/tv_news/5f7106e4a7a57,kk-piper-issai-high-v1,piper_neural_tts,piper_kk_issai_high,ISSAI_KazakhTTS2_F2,5,,succeeded,ISSAI_KazakhTTS2_F2,5,,1947824514,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-piper-issai-high-v1/50/5038f1616a6ad8ff1f2df5f2ff29493a9edf3293758bd50aa35cf50fad9f407f.wav,e4549547dcd8e3de9668772f865f3b95fca0e76cb12e207e7d1ff60c0d4ce43d,3.4946031746031747,22050,local_cpu_piper,
2404,target,xlsr_sls_model_v4_kk_spoof:Train/parliament/mazhilis_16_1_402,v4:kk:Train/parliament/mazhilis_16_1_402,kk-piper-issai-high-v1,piper_neural_tts,piper_kk_issai_high,ISSAI_KazakhTTS2_M2,,,succeeded,ISSAI_KazakhTTS2_M2,,,1379505819,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-piper-issai-high-v1/3b/3ba1bda58146ea833be3205265e2217409db0ce40e4ca2497fff5965366bdcfc.wav,343469ed078e508bff0be960df7949b12c37d746d5a9c86d77affbf8c0c5934d,5.526349206349207,22050,local_cpu_piper,
2408,target,xlsr_sls_model_v4_kk_spoof:Train/podcasts/05_03_048,v4:kk:Train/podcasts/05_03_048,kk-piper-issai-high-v1,piper_neural_tts,piper_kk_issai_high,ISSAI_KazakhTTS_M1_Iseke,1,,succeeded,ISSAI_KazakhTTS_M1_Iseke,1,,1485479855,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-piper-issai-high-v1/21/2170d8197d05cf6146a4a4b059512a28161515c8f3151dccb651989be575330a.wav,d7e2078d4c5d70bb4d3f674df026033b2a819d16b8b170b5fd91a78f20722f2a,8.394013605442177,22050,local_cpu_piper,
2412,target,xlsr_sls_model_v4_kk_spoof:Train/parliament/senate_20_1185,v4:kk:Train/parliament/senate_20_1185,kk-piper-issai-high-v1,piper_neural_tts,piper_kk_issai_high,ISSAI_KazakhTTS2_F3,2,,succeeded,ISSAI_KazakhTTS2_F3,2,,1592955067,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-piper-issai-high-v1/7e/7e40ea4b3255d2d5bd6c38a6269075127deeb81d45f88d44ecfd5e6c3644a058.wav,2262b8bea6b89bc32a74dae47702c9e1f32dd12d753012a9e0e9141fa08d4d22,15.464489795918368,22050,local_cpu_piper,
2416,target,xlsr_sls_model_v4_kk_spoof:Train/tv_news/5f71d1190c61e,v4:kk:Train/tv_news/5f71d1190c61e,kk-piper-issai-high-v1,piper_neural_tts,piper_kk_issai_high,ISSAI_KazakhTTS_F1_Raya,3,,succeeded,ISSAI_KazakhTTS_F1_Raya,3,,959718391,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-piper-issai-high-v1/46/46b3ce4149e61d7261b18f88bbd260574c1440758ab4447a89f9b822f306cd6b.wav,900bb391955eeb52323f27a87ce793833a5c2a810ac7116c9a52b78630707d62,6.199727891156463,22050,local_cpu_piper,
