selection_rank,target_state,candidate_id,pair_id,generator_route_id,generator_family,model_id,assigned_voice_id,assigned_speaker_id,assigned_emotion_id,terminal_state,actual_voice_id,actual_speaker_id,actual_emotion_id,actual_seed,generation_attempts,retry_errors,raw_relative_path,raw_audio_sha256,duration_s,original_sr,device,error
2007,target,xlsr_sls_model_v4_kk_spoof:Train/parliament/senate_13_721,v4:kk:Train/parliament/senate_13_721,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,1191455472,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/60/606f6f92e63c71bce0a891fc84f76bf02d6e85d6616ae7c791f7b31a91cbce0e.wav,a78929d5c9fd576abdab5fe1e2269fe879154e7ca134529cac3d48a2f98fcbd8,13.088,16000,local_cuda_mms,
2011,target,xlsr_sls_model_v4_kk_spoof:Train/radio/01_31_202,v4:kk:Train/radio/01_31_202,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,939878188,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/b6/b68c6976fc6fc9cc11b25eb0839828437fca3c1f6d5280569185df87814ba8f8.wav,17d277143a7e2b841125a68f88e5bb3983d252e9f376ad50b7cb9a6fd5fd2931,5.888,16000,local_cuda_mms,
2015,target,xlsr_sls_model_v4_kk_spoof:Train/tv_news/6006d29b78fb2,v4:kk:Train/tv_news/6006d29b78fb2,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,457677021,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/5a/5a200ceafaa23d6ad2e92c2591dca6d5e8a8143b52e023113b7ff13b7f3266d1.wav,d9ac33058e00e69adaa86f0faf1e8751d92897681ac89b76052a7c35b21588b6,6.576,16000,local_cuda_mms,
2019,target,xlsr_sls_model_v4_kk_spoof:Train/parliament/senate_05_625,v4:kk:Train/parliament/senate_05_625,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,967426884,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/17/17cb7015dfef0d3fad8541515586869418df372180701469a118f5ec412f736e.wav,1f316e7792231f5413ddf970963088d4b0fa8c6b4f0c2d16183986bf626c0b32,14.592,16000,local_cuda_mms,
2023,target,xlsr_sls_model_v4_kk_spoof:Train/tv_news/5fa2e84fd06f7,v4:kk:Train/tv_news/5fa2e84fd06f7,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,2067592821,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/fb/fb6c2d4875ddba04959af9b8cbabd75959466b8ea9f6e1db67664610ed78f861.wav,afd47c6a72ab3f4b875f79cb222af87157cd17d362c6bb4cad79f157c7070ad2,3.296,16000,local_cuda_mms,
2027,target,xlsr_sls_model_v4_kk_spoof:Train/radio/01_12_157,v4:kk:Train/radio/01_12_157,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,758265931,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/d0/d0490aa064554a61075f10c7542b52f22f994a191dd9a1f0446425efaad2b3ee.wav,e094838a24434de79248f672ece7bb57b585cd97e9559d8e07da69c0cb20427e,3.216,16000,local_cuda_mms,
2031,target,xlsr_sls_model_v4_kk_spoof:Train/tv_news/5f71cfd5ad191,v4:kk:Train/tv_news/5f71cfd5ad191,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,66321389,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/a5/a50bd68493773e78380e2a9f434bea51769e2ddeb05935829c6cdeeca1ff3ee3.wav,96bb9351a4599280a0a5cf411b0bd0ebbf9a0e1a39d412307e14cb72d4b4f9c2,7.344,16000,local_cuda_mms,
2035,target,xlsr_sls_model_v4_kk_spoof:Train/tv_news/5fa2e849a9c0f,v4:kk:Train/tv_news/5fa2e849a9c0f,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,362713645,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/49/49955fbc6673092a4202148a2a2384e50cd37ae6f3e157e19db6cb96bf2e46db.wav,af09be086a64230bb2704fa57cfef978fe0c0c09a92509c5982e56b05a22313e,6.304,16000,local_cuda_mms,
2039,target,xlsr_sls_model_v4_kk_spoof:Train/parliament/senate_19_906,v4:kk:Train/parliament/senate_19_906,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,1930065216,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/d9/d9396042a6a3fc8b66ea579902436212d51c29485f85cc1b7b9d7f9bf7a0bd8e.wav,8a54e72c3a0131cdcd16d21fe32e64d6b9d7dd27a46ee468acf99be6223008ac,7.696,16000,local_cuda_mms,
2043,target,xlsr_sls_model_v4_kk_spoof:Train/podcasts/06_09_246,v4:kk:Train/podcasts/06_09_246,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,697744030,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/fb/fbf3201cb852fb87c191cb10b68894bf05df68371b1d6640c5be28d7bc0abcb4.wav,742f4e8da2ac4921f98b4cb39b59cd82e65cb282a7e572573dc8768c47126373,11.888,16000,local_cuda_mms,
2047,target,xlsr_sls_model_v4_kk_spoof:Train/podcasts/03_06_66,v4:kk:Train/podcasts/03_06_66,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,298577483,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/d8/d8a494fb0fce2a4f01704b8578c0b2893a564e7c9d24f2c73baa63d28231e606.wav,1af47786da2559af0e5f5947e4bfcb18edf86eabb8d72e52c160695d1dca9fc5,5.648,16000,local_cuda_mms,
2051,target,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_32_368,v4:kk:Train/talkshow/01_32_368,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,1514552482,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/86/86c91984eac188c87cd1546ce8b3f4e63a70063a63a32c0add32c81f3ae78bb7.wav,7c7e8e94aa71f76fc307abb62b9a947f600dcbce854c42000880958a330ffb21,5.28,16000,local_cuda_mms,
2055,target,xlsr_sls_model_v4_kk_spoof:Train/podcasts/04_11_153,v4:kk:Train/podcasts/04_11_153,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,1287229568,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/86/8690cbc1972d6f9998209d0ace3dda64f948daa95edc972e4b5e37b636307bf6.wav,f7441b5ad9273ddc254629c11f756cccec88f19a0411b402e046ec9608dbe666,6.688,16000,local_cuda_mms,
2059,target,xlsr_sls_model_v4_kk_spoof:Train/parliament/mazhilis_17_1_729,v4:kk:Train/parliament/mazhilis_17_1_729,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,980841129,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/04/04180fb46fbf9cf668f242fb33057ea661c9752d22ba5ed189332fa4dd77a3cd.wav,a988b5057473bcb3d75766793ae3f9680348a285fc6d4cc1bb542454f06b1bfc,14.304,16000,local_cuda_mms,
2063,target,xlsr_sls_model_v4_kk_spoof:Train/parliament/mazhilis_11_457,v4:kk:Train/parliament/mazhilis_11_457,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,1206626668,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/55/55824818e14c0098201567742b0986fe4400a4252414276e2ca1ecf611575a81.wav,c0cc49f01784074de99711a3a5cbeeb2848e13ab43fc632d07710b9903d8db06,8.992,16000,local_cuda_mms,
2067,target,xlsr_sls_model_v4_kk_spoof:Train/tv_news/6006d27a78062,v4:kk:Train/tv_news/6006d27a78062,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,1900567413,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/fe/fe7ba6a875b8cee8abb11c075bcc4a948df374c99e506d098fa931e4ea804778.wav,6c747aadd177f29a63f4284a65a124b04abb5838f0f3d7814dd28167ec204bb0,7.664,16000,local_cuda_mms,
2071,target,xlsr_sls_model_v4_kk_spoof:Train/podcasts/01_11_275,v4:kk:Train/podcasts/01_11_275,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,1779146658,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/9d/9d99bba832fe1c5f47765975ba4c01487d5900d5e496fab7dd37ebd64b328b90.wav,ab143061d4705e20639e3f089d5fe711bcdc07c61a8d48a1e806daa5a89e1677,8.864,16000,local_cuda_mms,
2075,target,xlsr_sls_model_v4_kk_spoof:Train/parliament/senate_09_190,v4:kk:Train/parliament/senate_09_190,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,434377537,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/73/73578a196a56311f661f1e37be710ee1178d44b0cacc95332193b0a793818ff4.wav,fb08b030357366ffb088868942b882995c92e53d73d47ce0a106e60b6ff26bcc,15.424,16000,local_cuda_mms,
2079,target,xlsr_sls_model_v4_kk_spoof:Train/podcasts/03_49_231,v4:kk:Train/podcasts/03_49_231,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,1650757608,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/ba/ba3904109934b20401d6759355a9f81a7d43a65c7d87163146add033cef6fa94.wav,dd1c5bb173547022b53948ed12aff66e18321f8dc8319ca851b1484c3f80eed7,5.552,16000,local_cuda_mms,
2083,target,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_68_447,v4:kk:Train/talkshow/01_68_447,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,2089376216,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/be/be5613c415dcc14d7376ef712e442431370a268979dc9585db67e3b18648cefc.wav,2721f050766ab570558d1ac9bbba495458ec1fe7d7f423c44efe52087f0b62be,10.432,16000,local_cuda_mms,
2087,target,xlsr_sls_model_v4_kk_spoof:Train/tv_news/5f71cef86a2d2,v4:kk:Train/tv_news/5f71cef86a2d2,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,1266467184,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/45/45c2dd512589bc828aeb07216ec1900acd0646556a2f28dca3af450bf89e37a8.wav,5332fa153c003536328eaec1bc6a6c3bb8f60473bd242f32f3b31cb70f363285,3.92,16000,local_cuda_mms,
2091,target,xlsr_sls_model_v4_kk_spoof:Train/radio/01_48_348,v4:kk:Train/radio/01_48_348,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,1505641304,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/17/17533c75f583868dbdd50df691c857547adb55e2c78e491dcdaab6ce689d9f13.wav,24daf0db56ac5b9b418aa4f06719b909cdf6a464dc3a736918183cfd0456aafe,6.336,16000,local_cuda_mms,
2095,target,xlsr_sls_model_v4_kk_spoof:Train/parliament/senate_02_019,v4:kk:Train/parliament/senate_02_019,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,1564540791,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/ab/ab82605bd055ed3e60eda4e2aeada3d72bd379f59ea2edfdbe159e798c23f60a.wav,e0b8625ee51071b2a472ac346042012d1ba89a44acfd8fa549bef2038a78c3fe,6.352,16000,local_cuda_mms,
2099,target,xlsr_sls_model_v4_kk_spoof:Train/radio/01_82_291,v4:kk:Train/radio/01_82_291,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,2051175766,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/7b/7b2528cdd97514aa3acad83141f6bf5fcbb5db566457bf4bd4eca679d623f1c7.wav,3c831128dabe9f79376893028db13104533c15b4d2d07860540ea6db2ce681e2,2.928,16000,local_cuda_mms,
2103,target,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_38_456,v4:kk:Train/talkshow/01_38_456,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,2126632926,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/d8/d8d061715e3b07b219d6c7089c55a1b9767c12a08fd44329c78ce8e0acba40ad.wav,ac8e63871985f3443a701ef7d64778dec4c25fdc4191bddc83680e3d31858a43,9.456,16000,local_cuda_mms,
2107,target,xlsr_sls_model_v4_kk_spoof:Train/parliament/mazhilis_16_1_125,v4:kk:Train/parliament/mazhilis_16_1_125,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,1553551135,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/5e/5eee1a6a3f98d1e104fd33b660e4c53957465d7bbf2d52026c3b3bde88728558.wav,bc3924ad452d99c093686bc1300790cf0f8ad334c8a25d5d31fd89fdfbdfe262,4.496,16000,local_cuda_mms,
2111,target,xlsr_sls_model_v4_kk_spoof:Train/radio/01_86_008,v4:kk:Train/radio/01_86_008,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,733244452,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/66/66dde343459f84a661089a520557cf5e67e5b79de1eaae037d61ca6a9f9a7557.wav,d991783d1338dd2de1affa3fc2b657aee18da84005254b5321bf111371a91e7f,3.472,16000,local_cuda_mms,
2115,target,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_59_361,v4:kk:Train/talkshow/01_59_361,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,1426891932,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/07/075dea53b912a19ebc7d31ba217c9adc100534dad5a928f0a2565fc8267c416d.wav,128735345152b69db01b2dd8f40f00f53d522ce57c601378970f920012787b48,6.112,16000,local_cuda_mms,
2119,target,xlsr_sls_model_v4_kk_spoof:Train/parliament/mazhilis_25_293,v4:kk:Train/parliament/mazhilis_25_293,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,1790958651,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/f2/f214f508daef28a4d827c85acc77ce64ff9b2aeee13afd1156c3a5da79228e0e.wav,057f9beaf52d29f891793497c78c39dca0b352f82a16740c7eb9445fe1c9ffa6,11.952,16000,local_cuda_mms,
2123,target,xlsr_sls_model_v4_kk_spoof:Train/tv_news/5fe2a6d608401,v4:kk:Train/tv_news/5fe2a6d608401,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,1821632058,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/5c/5cffee58894f0555959f2003d44fa2693e8474a596234a07c32d65a96f2a88e4.wav,1ed6664ba8c830aebfeb92610812d2f1d32ec4401f9ee420c46c00ebdd96941e,6.112,16000,local_cuda_mms,
2127,target,xlsr_sls_model_v4_kk_spoof:Train/parliament/senate_23_479,v4:kk:Train/parliament/senate_23_479,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,108872125,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/9a/9af32ebb4b26decc643e7cf98140cffc177ce52b62cee3b15c7ccf2c490934e6.wav,404cbe2a661d49d6268183fa89d3a583efcb750d48e6c4bb830159ad299ef125,4.032,16000,local_cuda_mms,
2131,target,xlsr_sls_model_v4_kk_spoof:Train/podcasts/04_09_120,v4:kk:Train/podcasts/04_09_120,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,1376363985,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/3a/3ac7bfd6caaf505402172f69655690e9e80503706525727ebe2ad616a1ce8553.wav,8594e911b90b5b541bcd995864b5f41e11256a9db7a0183ce9d50beffb331814,8.096,16000,local_cuda_mms,
2135,target,xlsr_sls_model_v4_kk_spoof:Train/parliament/mazhilis_16_2_499,v4:kk:Train/parliament/mazhilis_16_2_499,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,218462537,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/16/16ef44822bf8d38b4af51711bed2529e4cabfb9ac615d137505ca44b91c6f97c.wav,ae1910e093ea3f60e6b20bd24743dfb6acc77602ea84f196d934622d0d95fe93,16.016,16000,local_cuda_mms,
2139,target,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_61_330,v4:kk:Train/talkshow/01_61_330,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,1404008975,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/be/be75647b0ca3123e266f216e101a9d08f56d8d74d4b03e0fcd4307ebe12509ce.wav,e76bb8003dfd2477bcc3babf81f985f0292de567120aa1bb5c342ece8edbf4e6,7.296,16000,local_cuda_mms,
2143,target,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_71_263,v4:kk:Train/talkshow/01_71_263,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,1526814011,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/81/81906ce1a92da3b38bb534cb2d5ce2e820529d47aac1d6d70e965e4d926a8377.wav,bcb2a77ad49386c55b066e0468390c91a3f7aa9dc928471ac221c599c7306787,3.68,16000,local_cuda_mms,
2147,target,xlsr_sls_model_v4_kk_spoof:Train/podcasts/01_10_085,v4:kk:Train/podcasts/01_10_085,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,1812361455,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/eb/eb907289c496ea99059962d8c67eb6a8155a112475efa946f904993be560e0a7.wav,02aa8e562f665dbcd74cbe21413f3a5a048b57daab7613c8e5f3ad82a5a6b9c5,8.944,16000,local_cuda_mms,
2151,target,xlsr_sls_model_v4_kk_spoof:Train/parliament/mazhilis_27_084,v4:kk:Train/parliament/mazhilis_27_084,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,648255359,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/5e/5e94d1a8750685eb8459f59bffee750080712f1f8356cb3850613241633cf92a.wav,d2425c71adde61edfa6ed58a74c00c85791f328fceac77d6eaaf6b32ee529c6c,18.688,16000,local_cuda_mms,
2155,target,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_21_098,v4:kk:Train/talkshow/01_21_098,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,1918428271,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/09/097ba9094430735e6f894cd4078664a18030e5b9616c0d82dbf7586913a8760c.wav,dca3e3bd7aec8bfce26bd77bda0d5e4754b22c7b304a1bbc7d3a7a3d1ba05f83,3.472,16000,local_cuda_mms,
2159,target,xlsr_sls_model_v4_kk_spoof:Train/tv_news/6006d2bd0fc2d,v4:kk:Train/tv_news/6006d2bd0fc2d,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,26661347,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/57/5784c6f8893c26446f6ff1976ca03bfe0a0af00fc3a5a2b2128a341a710e453b.wav,d50f840053471aa29c40d9c248cf3272a18bf2822977a554c58126f624be1e09,2.544,16000,local_cuda_mms,
2163,target,xlsr_sls_model_v4_kk_spoof:Train/radio/01_13_166,v4:kk:Train/radio/01_13_166,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,1193835665,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/f0/f0da4697faef12bdb9449924321663a50b258a66d51aa252a12fc97dbad0fa04.wav,4cbe2ca6979bc33b272849ed996b55bc7dfbeaf90a94bf4258f93e638dc79cb7,6.256,16000,local_cuda_mms,
2167,target,xlsr_sls_model_v4_kk_spoof:Train/parliament/senate_20_1007,v4:kk:Train/parliament/senate_20_1007,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,401570349,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/bf/bff4aa754f58afb72b919372f4d34a3a10539cad568089503dc5bc5c67055d8a.wav,b493b6f8888c21fe445d4e1b38f32308e83f29b798e424eba7e7330003c88e18,3.552,16000,local_cuda_mms,
2171,target,xlsr_sls_model_v4_kk_spoof:Train/radio/01_70_465,v4:kk:Train/radio/01_70_465,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,278963679,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/cc/cc91b08d4a5df073693caef6fa939bab848bfe307e1e9ebdea41156456bd00f5.wav,b8fde29943d808fabfb9512be7051ada7f5c09244794a2ec18c291bfb9828989,4.208,16000,local_cuda_mms,
2175,target,xlsr_sls_model_v4_kk_spoof:Train/radio/01_06_275,v4:kk:Train/radio/01_06_275,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,914548294,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/2d/2d5dd84575dfa8860a314c5821f35fcb9c8256c8d255c16d8c465e0dd4898a88.wav,45eff079e4f2f1523213bed2eed6a52df4a941811e4729659ccac11f1ce5182e,3.936,16000,local_cuda_mms,
2179,target,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_49_028,v4:kk:Train/talkshow/01_49_028,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,931390145,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/27/27f6cbcb5663159bdda8f3e2b49a05f413636c5ab2c6c25a045f7904654c842f.wav,8d15d1b3fedbd0127cf9d2af99999481c3b60b1906543708ad2e2f9e6e9511da,6.32,16000,local_cuda_mms,
2183,target,xlsr_sls_model_v4_kk_spoof:Train/parliament/senate_20_0830,v4:kk:Train/parliament/senate_20_0830,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,867424274,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/81/818245e031df1637440c76f2708e2c731e8c4ecfda12dd9c5dfd2c5301d0d084.wav,9da12be251df82b0e558f21329b9a3163e2958255ef535a91c263a624f1bacf1,13.088,16000,local_cuda_mms,
2187,target,xlsr_sls_model_v4_kk_spoof:Train/radio/01_61_761,v4:kk:Train/radio/01_61_761,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,1402247274,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/f3/f3958485aa8f0c4eb410620f640c2ed3541491560338a48d15cbe7875b82d68c.wav,e93185e2a084a1d0ea94268597c63b5ac289e1004c08b568693dcd4a6ed7dd1b,3.2,16000,local_cuda_mms,
2191,target,xlsr_sls_model_v4_kk_spoof:Train/radio/01_26_134,v4:kk:Train/radio/01_26_134,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,1143962180,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/ab/ab8b900985837840b63433cad030166d884b4ece4cdabda436022aafcd4e8fd3.wav,cefd3155b6bdf23dc136b276b633b576cd74178b593ea15af418e138adf00f8b,3.136,16000,local_cuda_mms,
2195,target,xlsr_sls_model_v4_kk_spoof:Train/radio/01_86_387,v4:kk:Train/radio/01_86_387,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,1157766433,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/16/1643a2ada8d7ba460153e7ff8d8ae013eb99436e30133e6b56488c993ff9bbb6.wav,2db8f0b40fab745153347a36982dddc365f171425556e497fd6e6362ae517767,3.728,16000,local_cuda_mms,
